motorista_id,idade,experiencia_anos,renda_mensal_estimada,regiao_atuacao,tipo_servico_principal,data_cadastro,tem_cnh_categoria_b,tem_cnh_categoria_d,score_motorista,horas_trabalho_semana,possui_veiculo_proprio
3967,37,2.9,3221.49,São Paulo - SP,Uber/99,2024-02-14,True,False,4.2,54.0,False
3968,49,3.8,3041.5,Salvador - BA,Delivery,2024-06-01,True,False,3.8,41.0,False
3969,39,0.5,6644.44,Brasília - DF,Uber/99,2024-04-04,True,False,5.0,45.0,False
3970,28,3.5,3831.24,Rio de Janeiro - RJ,Delivery,2024-02-20,True,False,4.2,51.0,True
3971,37,2.2,2146.36,Salvador - BA,Delivery,2024-07-06,True,False,4.3,39.0,True
3972,36,1.4,1500.0,São Paulo - SP,Uber/99,2024-11-27,True,False,3.5,41.0,False
3973,33,1.4,3298.14,São Paulo - SP,Uber/99,2024-10-10,True,False,5.0,64.0,False
3974,24,0.8,2193.67,Belo Horizonte - MG,Uber/99,2024-03-11,True,True,3.5,37.0,False
3975,28,1.9,1500.0,São Paulo - SP,Uber/99,2024-12-26,True,False,4.7,36.0,False
3976,32,4.0,6608.21,São Paulo - SP,Uber/99,2024-11-10,True,False,4.5,34.0,False
3977,58,1.2,1864.57,Brasília - DF,Uber/99,2024-03-29,True,False,2.9,43.0,False
3978,42,15.0,4469.55,Belo Horizonte - MG,Executivo,2024-04-06,True,False,4.1,28.0,True
3979,52,15.0,3610.25,Belo Horizonte - MG,Turismo,2024-05-25,True,False,5.0,24.0,True
3980,49,2.6,2752.41,Belo Horizonte - MG,Delivery,2024-12-21,True,False,5.0,52.0,False
3981,28,4.3,1500.0,Belo Horizonte - MG,Turismo,2024-12-29,True,True,3.7,65.0,False
3982,40,0.5,3144.87,São Paulo - SP,Uber/99,2024-02-03,True,False,3.5,32.0,True
3983,23,0.5,9805.76,Belo Horizonte - MG,Uber/99,2024-05-28,True,False,4.8,45.0,True
3984,45,7.5,3861.24,Salvador - BA,Uber/99,2024-08-17,True,False,3.5,43.0,True
3985,49,2.5,2830.26,Rio de Janeiro - RJ,Uber/99,2024-04-03,True,True,3.6,42.0,False
3986,31,0.9,1500.0,Salvador - BA,Delivery,2024-12-10,True,False,4.0,46.0,True
3987,37,0.5,2349.67,São Paulo - SP,Uber/99,2024-02-07,True,True,3.8,26.0,False
3988,29,0.8,7072.97,São Paulo - SP,Uber/99,2024-02-14,True,False,5.0,46.0,False
3989,33,5.8,4169.22,Belo Horizonte - MG,Delivery,2024-01-07,True,False,4.0,70.0,False
3990,40,0.5,2501.61,Brasília - DF,Delivery,2024-05-22,True,False,4.3,41.0,False
3991,24,3.4,5364.73,Belo Horizonte - MG,Uber/99,2024-06-09,True,True,4.0,24.0,False
3992,38,1.1,11594.28,Curitiba - PR,Uber/99,2024-07-22,True,False,4.8,70.0,True
3993,24,1.1,1570.07,Brasília - DF,Uber/99,2024-09-07,True,False,4.3,50.0,True
3994,25,6.2,4285.75,São Paulo - SP,Uber/99,2024-12-26,True,False,3.5,59.0,False
3995,30,1.3,12000.0,São Paulo - SP,Uber/99,2024-07-16,True,False,2.9,36.0,False
3996,53,3.3,1500.0,São Paulo - SP,Uber/99,2024-12-04,True,False,4.1,52.0,True
3997,23,1.4,12000.0,Belo Horizonte - MG,Uber/99,2024-07-07,True,False,4.5,59.0,False
3998,45,0.7,1851.5,Rio de Janeiro - RJ,Uber/99,2024-08-07,True,False,4.1,28.0,False
3999,38,2.4,12000.0,São Paulo - SP,Uber/99,2024-10-21,True,False,4.1,29.0,False
4000,40,2.2,3445.66,Rio de Janeiro - RJ,Delivery,2024-04-01,True,False,4.1,47.0,True
4001,45,0.5,3840.54,Rio de Janeiro - RJ,Delivery,2024-06-02,True,False,3.6,63.0,False
4002,21,4.3,3975.61,São Paulo - SP,Delivery,2024-08-04,True,False,4.9,48.0,False
4003,21,0.6,2101.36,Salvador - BA,Uber/99,2024-09-19,True,False,5.0,60.0,False
4004,32,2.5,9576.15,São Paulo - SP,Uber/99,2024-10-07,True,False,3.9,34.0,False
4005,45,0.5,8963.72,Salvador - BA,Delivery,2024-01-04,True,False,4.8,70.0,True
4006,48,0.9,8907.87,Rio de Janeiro - RJ,Uber/99,2024-11-14,True,False,4.1,44.0,True
4007,26,0.5,6283.81,São Paulo - SP,Uber/99,2024-03-04,True,False,3.7,41.0,False
4008,52,1.1,4463.42,Brasília - DF,Uber/99,2024-05-22,True,False,3.5,55.0,False
4009,21,2.2,2742.89,São Paulo - SP,Delivery,2024-11-03,True,False,4.5,34.0,False
4010,29,4.4,3884.35,São Paulo - SP,Uber/99,2024-02-20,True,False,3.7,25.0,False
4011,22,1.5,8297.09,São Paulo - SP,Uber/99,2024-11-19,True,False,2.8,34.0,False
4012,48,8.4,1511.51,Brasília - DF,Delivery,2024-01-16,True,True,5.0,48.0,False
4013,37,2.3,2808.76,Curitiba - PR,Delivery,2024-12-12,True,False,3.6,66.0,False
4014,32,0.7,5860.69,Rio de Janeiro - RJ,Delivery,2024-02-16,True,True,3.1,34.0,False
4015,44,0.5,12000.0,Belo Horizonte - MG,Uber/99,2024-07-24,True,False,4.6,36.0,False
4016,55,2.0,12000.0,Brasília - DF,Uber/99,2024-04-12,True,False,3.8,45.0,False
4017,52,0.5,11009.59,São Paulo - SP,Uber/99,2024-05-31,True,False,2.9,35.0,True
4018,34,2.6,5059.28,São Paulo - SP,Uber/99,2024-01-15,True,False,4.5,33.0,False
4019,42,2.8,3436.47,Rio de Janeiro - RJ,Delivery,2024-09-26,True,False,3.5,49.0,True
4020,23,3.5,12000.0,Brasília - DF,Executivo,2024-01-15,True,False,4.5,22.0,False
4021,26,1.5,4779.3,São Paulo - SP,Turismo,2024-10-13,True,False,3.7,58.0,False
4022,27,1.4,7424.48,Salvador - BA,Uber/99,2024-08-20,True,False,4.3,70.0,True
4023,39,7.8,3352.31,Curitiba - PR,Uber/99,2024-12-23,True,False,3.9,27.0,False
4024,45,0.8,4285.71,Curitiba - PR,Delivery,2024-09-15,True,False,5.0,43.0,False
4025,54,6.6,3108.02,Curitiba - PR,Delivery,2024-12-26,True,False,3.7,35.0,True
4026,32,2.8,1682.9,Salvador - BA,Uber/99,2024-12-17,True,False,4.0,59.0,False
4027,49,1.5,3723.33,São Paulo - SP,Uber/99,2024-01-14,True,False,3.0,70.0,False
4028,51,2.2,3736.45,Salvador - BA,Uber/99,2024-02-08,True,True,4.9,45.0,True
4029,45,5.2,3642.8,Rio de Janeiro - RJ,Uber/99,2024-07-15,True,False,4.5,38.0,False
4030,43,0.5,1500.0,Salvador - BA,Uber/99,2024-10-20,True,False,4.2,56.0,True
4031,49,6.1,2151.26,São Paulo - SP,Uber/99,2024-08-13,True,False,3.7,40.0,False
4032,24,1.4,4633.54,Brasília - DF,Uber/99,2024-05-19,True,False,4.3,35.0,True
4033,35,4.4,2936.17,São Paulo - SP,Uber/99,2024-11-18,True,False,4.6,36.0,True
4034,58,5.3,4207.88,São Paulo - SP,Executivo,2024-06-27,True,False,5.0,33.0,False
4035,26,0.5,1515.35,Salvador - BA,Uber/99,2024-02-11,True,False,4.8,39.0,False
4036,41,4.2,6095.81,Brasília - DF,Uber/99,2024-08-22,True,False,4.4,63.0,False
4037,33,3.1,2789.01,Brasília - DF,Delivery,2024-03-17,True,True,3.8,35.0,False
4038,36,1.3,4944.81,Belo Horizonte - MG,Uber/99,2024-06-16,True,True,4.4,70.0,False
4039,27,0.5,1500.0,Rio de Janeiro - RJ,Executivo,2024-03-15,True,False,3.6,51.0,False
4040,34,0.8,2639.78,Salvador - BA,Uber/99,2024-11-21,True,False,4.0,62.0,False
4041,26,0.6,1776.39,Belo Horizonte - MG,Uber/99,2024-08-19,True,False,3.3,62.0,False
4042,31,0.6,4521.04,São Paulo - SP,Uber/99,2024-08-15,True,False,3.3,64.0,False
4043,32,1.2,12000.0,Curitiba - PR,Executivo,2024-04-04,True,False,4.9,28.0,False
4044,38,2.0,5034.21,Rio de Janeiro - RJ,Uber/99,2024-07-21,True,False,4.4,38.0,False
4045,33,0.5,9894.71,Rio de Janeiro - RJ,Uber/99,2024-01-27,True,False,4.4,67.0,False
4046,34,0.7,4864.55,Curitiba - PR,Delivery,2024-05-19,True,False,3.5,39.0,False
4047,37,2.3,2170.23,Rio de Janeiro - RJ,Uber/99,2024-09-23,True,False,4.9,36.0,True
4048,34,6.1,8035.91,São Paulo - SP,Uber/99,2024-02-19,True,False,3.2,38.0,True
4049,38,0.9,5577.69,Rio de Janeiro - RJ,Uber/99,2024-08-26,True,True,3.5,56.0,False
4050,35,2.7,3118.5,São Paulo - SP,Turismo,2024-06-28,True,False,4.4,53.0,False
4051,33,1.8,8958.52,São Paulo - SP,Uber/99,2024-10-30,True,False,5.0,38.0,False
4052,28,5.1,1500.0,Belo Horizonte - MG,Uber/99,2024-04-25,True,False,4.6,53.0,True
4053,42,3.7,2813.54,São Paulo - SP,Executivo,2024-05-17,True,False,3.4,42.0,True
4054,27,4.5,2581.93,Rio de Janeiro - RJ,Delivery,2024-02-10,True,False,3.9,30.0,True
4055,38,1.6,3696.56,São Paulo - SP,Uber/99,2024-04-29,True,False,4.8,56.0,False
4056,36,1.1,5719.9,Belo Horizonte - MG,Uber/99,2024-01-22,True,False,5.0,45.0,False
4057,46,3.8,4474.77,São Paulo - SP,Uber/99,2024-12-15,True,False,3.1,37.0,False
4058,40,3.5,1987.11,Rio de Janeiro - RJ,Uber/99,2024-02-26,True,True,3.2,31.0,True
4059,55,1.6,12000.0,Curitiba - PR,Uber/99,2024-09-21,True,False,5.0,55.0,True
4060,24,0.5,5731.09,São Paulo - SP,Delivery,2024-08-25,True,False,3.2,53.0,False
4061,42,7.6,1500.0,São Paulo - SP,Delivery,2024-02-17,True,False,4.8,56.0,False
4062,48,3.6,3965.98,São Paulo - SP,Uber/99,2024-10-08,True,False,4.1,52.0,False
4063,26,11.7,4066.55,São Paulo - SP,Uber/99,2024-07-02,True,False,4.3,47.0,True
4064,37,5.2,7847.26,Curitiba - PR,Uber/99,2024-11-16,True,False,3.4,55.0,True
4065,35,1.4,5327.57,São Paulo - SP,Executivo,2024-08-13,True,False,3.9,36.0,False
4066,39,2.7,4324.46,Curitiba - PR,Turismo,2024-06-05,True,False,3.7,42.0,True
4067,30,3.1,4025.1,São Paulo - SP,Uber/99,2024-11-20,True,False,4.4,31.0,True
4068,29,9.5,2509.35,Brasília - DF,Uber/99,2024-04-21,True,False,3.8,53.0,True
4069,27,1.1,2161.01,São Paulo - SP,Executivo,2024-08-15,True,False,4.7,45.0,True
4070,56,0.8,2102.59,Curitiba - PR,Delivery,2024-10-08,True,False,4.1,45.0,False
4071,22,0.5,1500.0,São Paulo - SP,Uber/99,2024-08-17,True,False,3.8,53.0,False
4072,37,0.5,4012.35,Rio de Janeiro - RJ,Uber/99,2024-01-13,True,False,3.9,46.0,False
4073,21,2.6,3831.57,Curitiba - PR,Uber/99,2024-10-24,True,False,3.7,40.0,False
4074,44,0.5,5753.77,Rio de Janeiro - RJ,Uber/99,2024-09-17,True,False,3.1,34.0,True
4075,33,12.9,6152.01,São Paulo - SP,Delivery,2024-02-09,True,False,4.3,43.0,False
4076,34,0.5,1500.0,Belo Horizonte - MG,Delivery,2024-02-15,True,False,4.2,59.0,False
4077,27,3.5,12000.0,Curitiba - PR,Uber/99,2024-10-04,True,False,3.7,48.0,False
4078,45,0.9,3706.07,São Paulo - SP,Turismo,2024-11-12,True,False,4.0,34.0,False
4079,26,2.9,2046.49,Brasília - DF,Uber/99,2024-04-17,True,False,5.0,64.0,False
4080,35,0.7,2847.15,Curitiba - PR,Uber/99,2024-09-28,True,True,5.0,22.0,True
4081,47,7.4,1500.0,São Paulo - SP,Uber/99,2024-04-05,True,True,3.8,46.0,False
4082,23,6.8,5966.44,São Paulo - SP,Uber/99,2024-12-24,True,True,4.8,27.0,True
4083,29,1.7,12000.0,Brasília - DF,Uber/99,2024-10-22,True,False,4.4,34.0,True
4084,59,1.3,2584.78,Curitiba - PR,Delivery,2024-11-02,True,False,4.1,20.0,True
4085,26,0.7,4030.86,Rio de Janeiro - RJ,Uber/99,2024-01-03,True,False,3.3,49.0,False
4086,31,3.5,6202.66,Brasília - DF,Uber/99,2024-09-01,True,True,3.9,39.0,True
4087,33,1.3,4182.88,Belo Horizonte - MG,Uber/99,2024-03-24,True,False,4.0,45.0,True
4088,43,4.9,1500.0,Curitiba - PR,Uber/99,2024-10-27,True,True,4.3,52.0,False
4089,23,0.8,1500.0,Rio de Janeiro - RJ,Uber/99,2024-02-14,True,False,4.7,47.0,False
4090,27,2.4,10961.5,São Paulo - SP,Delivery,2024-03-23,True,False,4.6,27.0,False
4091,46,1.4,3283.92,Curitiba - PR,Uber/99,2024-05-07,True,False,3.5,63.0,False
4092,26,6.3,2138.38,Rio de Janeiro - RJ,Executivo,2024-01-15,True,True,4.3,46.0,True
4093,35,2.6,3009.9,São Paulo - SP,Executivo,2024-05-22,True,False,4.3,28.0,False
4094,35,5.0,3495.2,Brasília - DF,Delivery,2024-04-29,True,False,4.7,60.0,True
4095,21,4.9,6153.26,São Paulo - SP,Turismo,2024-12-24,True,False,4.6,25.0,False
4096,41,1.9,1500.0,Salvador - BA,Turismo,2024-09-08,True,False,4.6,53.0,False
4097,33,3.5,6571.4,Brasília - DF,Delivery,2024-03-31,True,False,4.0,55.0,False
4098,21,0.6,8089.69,Curitiba - PR,Delivery,2024-08-10,True,False,4.3,46.0,True
4099,21,4.5,8607.27,Brasília - DF,Uber/99,2024-06-27,True,False,4.3,46.0,True
4100,36,6.2,2129.55,São Paulo - SP,Uber/99,2024-04-11,True,False,4.6,64.0,False
4101,22,0.5,7323.92,Brasília - DF,Uber/99,2024-01-12,True,False,3.8,63.0,True
4102,37,0.9,1672.18,Rio de Janeiro - RJ,Uber/99,2024-09-06,True,False,3.8,43.0,False
4103,44,2.2,2017.92,São Paulo - SP,Uber/99,2024-10-05,True,True,4.8,52.0,False
4104,30,9.5,2758.53,Belo Horizonte - MG,Uber/99,2024-01-31,True,False,4.8,37.0,False
4105,51,12.2,4155.4,São Paulo - SP,Uber/99,2024-04-02,True,False,4.7,46.0,False
4106,58,6.6,1500.0,Rio de Janeiro - RJ,Delivery,2024-02-16,True,False,4.6,42.0,False
4107,56,7.0,2139.28,Salvador - BA,Uber/99,2024-01-05,True,True,4.5,55.0,False
4108,56,0.9,1906.93,São Paulo - SP,Uber/99,2024-03-01,True,False,2.9,35.0,False
4109,37,3.9,2394.92,Salvador - BA,Uber/99,2024-12-10,True,False,4.0,47.0,True
4110,53,1.9,1991.98,São Paulo - SP,Uber/99,2024-04-01,True,False,4.0,35.0,True
4111,21,1.3,12000.0,Belo Horizonte - MG,Uber/99,2024-08-19,True,False,5.0,34.0,True
4112,48,5.7,2068.67,Salvador - BA,Delivery,2024-09-24,True,False,2.9,46.0,False
4113,26,0.5,4542.32,Brasília - DF,Delivery,2024-01-02,True,False,4.2,41.0,False
4114,29,2.6,1945.89,São Paulo - SP,Uber/99,2024-12-02,True,False,4.5,48.0,True
4115,28,2.4,11126.45,São Paulo - SP,Delivery,2024-02-20,True,False,3.3,31.0,False
4116,42,1.6,3127.72,Salvador - BA,Uber/99,2024-11-10,True,False,3.4,63.0,False
4117,48,0.5,3382.13,Belo Horizonte - MG,Uber/99,2024-10-15,True,False,5.0,41.0,False
4118,22,6.1,1879.35,Rio de Janeiro - RJ,Uber/99,2024-10-26,True,False,3.6,50.0,True
4119,43,2.1,7829.37,Belo Horizonte - MG,Turismo,2024-08-01,True,False,4.7,38.0,False
4120,39,2.7,1500.0,São Paulo - SP,Uber/99,2024-01-27,True,False,4.6,52.0,True
4121,30,1.1,11854.19,Belo Horizonte - MG,Uber/99,2024-06-14,True,False,3.5,47.0,True
4122,58,2.6,4666.93,São Paulo - SP,Uber/99,2024-08-05,True,False,4.0,53.0,False
4123,38,1.1,3619.89,Rio de Janeiro - RJ,Uber/99,2024-07-09,True,False,5.0,58.0,False
4124,31,5.0,1500.0,Rio de Janeiro - RJ,Uber/99,2024-12-06,True,False,3.9,67.0,False
4125,29,9.2,1500.0,Brasília - DF,Uber/99,2024-11-15,True,False,4.2,43.0,False
4126,46,1.6,12000.0,São Paulo - SP,Uber/99,2024-10-20,True,True,4.6,43.0,False
4127,28,0.7,2875.73,São Paulo - SP,Uber/99,2024-05-25,True,False,4.2,40.0,False
4128,54,7.2,6701.37,São Paulo - SP,Delivery,2024-03-28,True,True,3.7,41.0,False
4129,53,1.8,3851.9,Rio de Janeiro - RJ,Uber/99,2024-07-25,True,False,3.6,55.0,False
4130,59,1.4,1500.0,São Paulo - SP,Uber/99,2024-08-27,True,False,4.8,45.0,True
4131,54,0.5,4959.59,São Paulo - SP,Uber/99,2024-04-19,True,False,3.9,45.0,False
4132,33,0.7,12000.0,São Paulo - SP,Uber/99,2024-10-15,True,False,4.5,22.0,False
4133,32,0.6,1500.0,Belo Horizonte - MG,Delivery,2024-03-27,True,False,5.0,58.0,False
4134,40,0.8,9864.54,Brasília - DF,Executivo,2024-05-04,True,False,5.0,42.0,False
4135,34,1.5,3113.32,São Paulo - SP,Executivo,2024-02-19,True,True,4.2,57.0,False
4136,46,0.5,2289.94,Salvador - BA,Delivery,2024-07-12,True,False,4.9,33.0,False
4137,35,1.7,2450.28,Salvador - BA,Uber/99,2024-11-29,True,False,4.1,43.0,False
4138,34,2.1,4909.4,Brasília - DF,Delivery,2024-04-17,True,False,2.6,53.0,True
4139,27,2.6,4873.12,Salvador - BA,Delivery,2024-12-21,True,False,5.0,39.0,False
4140,24,0.5,2351.2,Belo Horizonte - MG,Uber/99,2024-04-20,True,False,4.3,59.0,False
4141,58,6.6,3454.76,São Paulo - SP,Uber/99,2024-05-20,True,True,3.3,57.0,True
4142,40,3.0,1500.0,São Paulo - SP,Executivo,2024-08-23,True,False,4.4,67.0,False
4143,38,0.7,1988.81,Rio de Janeiro - RJ,Uber/99,2024-01-25,True,False,3.3,45.0,True
4144,38,1.7,6128.35,Rio de Janeiro - RJ,Turismo,2024-04-26,True,False,4.5,52.0,True
4145,35,11.0,5965.45,Salvador - BA,Uber/99,2024-05-13,True,False,4.7,58.0,True
4146,57,3.0,2711.98,São Paulo - SP,Turismo,2024-06-18,True,True,3.8,70.0,True
4147,22,0.5,11969.21,Rio de Janeiro - RJ,Uber/99,2024-07-15,True,True,3.8,46.0,True
4148,30,4.1,1500.0,São Paulo - SP,Uber/99,2024-01-20,True,False,3.8,29.0,False
4149,57,2.6,2096.01,Curitiba - PR,Uber/99,2024-08-28,True,True,5.0,60.0,False
4150,46,0.9,2897.07,Salvador - BA,Delivery,2024-12-20,True,False,4.2,32.0,False
4151,34,5.0,3671.29,Brasília - DF,Uber/99,2024-02-06,True,False,3.8,55.0,False
4152,26,3.1,6971.85,Belo Horizonte - MG,Delivery,2024-05-17,True,False,4.4,50.0,True
4153,40,0.5,2370.95,Belo Horizonte - MG,Uber/99,2024-12-24,True,False,3.5,37.0,False
4154,31,0.5,2739.21,Rio de Janeiro - RJ,Delivery,2024-10-22,True,False,3.7,36.0,False
4155,26,3.1,3951.97,São Paulo - SP,Uber/99,2024-01-31,True,False,3.4,40.0,False
4156,34,7.1,2423.93,São Paulo - SP,Delivery,2024-03-20,True,False,5.0,47.0,False
4157,35,1.1,1641.41,Belo Horizonte - MG,Uber/99,2024-12-28,True,False,4.8,64.0,False
4158,27,1.6,7454.12,Salvador - BA,Uber/99,2024-04-12,True,False,3.9,57.0,True
4159,27,2.0,3033.42,São Paulo - SP,Delivery,2024-06-24,True,False,4.3,55.0,False
4160,24,4.8,2436.37,Rio de Janeiro - RJ,Uber/99,2024-04-30,True,False,4.1,20.0,True
4161,32,2.5,3010.11,Brasília - DF,Executivo,2024-04-14,True,False,3.8,45.0,False
4162,30,1.1,2585.77,Rio de Janeiro - RJ,Uber/99,2024-06-28,True,False,4.9,42.0,False
4163,24,8.0,5070.54,Rio de Janeiro - RJ,Uber/99,2024-06-04,True,True,4.2,48.0,False
4164,36,0.5,1500.0,São Paulo - SP,Uber/99,2024-10-05,True,True,4.0,40.0,False
4165,32,5.3,12000.0,Belo Horizonte - MG,Delivery,2024-11-27,True,True,4.6,34.0,True
4166,32,1.4,5706.71,São Paulo - SP,Uber/99,2024-08-22,True,False,5.0,62.0,False
4167,53,2.6,2121.89,São Paulo - SP,Uber/99,2024-03-06,True,False,3.0,61.0,False
4168,27,1.8,1815.56,Curitiba - PR,Uber/99,2024-10-24,True,False,4.0,42.0,False
4169,58,1.6,1568.21,São Paulo - SP,Delivery,2024-09-13,True,False,4.4,52.0,True
4170,55,3.6,8433.05,São Paulo - SP,Turismo,2024-11-18,True,False,4.6,26.0,False
4171,27,2.1,7911.13,Belo Horizonte - MG,Uber/99,2024-02-20,True,False,4.6,50.0,True
4172,36,2.6,2748.32,Brasília - DF,Uber/99,2024-04-08,True,False,4.5,50.0,False
4173,36,1.5,1500.0,Brasília - DF,Delivery,2024-08-16,True,False,5.0,43.0,False
4174,56,5.8,5275.07,Curitiba - PR,Uber/99,2024-11-25,True,False,3.9,44.0,True
4175,21,3.8,1712.94,Salvador - BA,Uber/99,2024-05-28,True,False,4.1,41.0,False
4176,36,2.5,4218.05,Belo Horizonte - MG,Uber/99,2024-12-11,True,False,4.3,35.0,True
4177,45,0.7,1500.0,São Paulo - SP,Uber/99,2024-07-26,True,False,3.8,49.0,True
4178,25,2.4,1761.0,Salvador - BA,Uber/99,2024-03-22,True,False,4.4,44.0,False
4179,31,7.2,2715.84,Rio de Janeiro - RJ,Executivo,2024-12-14,True,True,4.5,54.0,False
4180,49,2.8,3684.05,Curitiba - PR,Delivery,2024-04-19,True,False,4.1,38.0,True
4181,28,1.7,1500.0,Curitiba - PR,Uber/99,2024-03-02,True,False,4.2,47.0,False
4182,35,1.2,2969.99,Belo Horizonte - MG,Delivery,2024-09-15,True,False,4.5,38.0,False
4183,37,2.0,3055.69,São Paulo - SP,Delivery,2024-12-28,True,False,4.2,60.0,True
4184,21,0.5,1612.73,Brasília - DF,Delivery,2024-05-28,True,True,3.9,51.0,True
4185,34,1.3,3391.4,Belo Horizonte - MG,Uber/99,2024-07-20,True,True,4.4,45.0,False
4186,25,0.6,6148.8,Brasília - DF,Uber/99,2024-01-17,True,False,5.0,69.0,True
4187,23,8.8,4580.48,São Paulo - SP,Uber/99,2024-03-21,True,False,4.6,57.0,True
4188,26,1.5,12000.0,São Paulo - SP,Uber/99,2024-05-22,True,False,4.5,28.0,False
4189,42,2.9,1500.0,São Paulo - SP,Delivery,2024-07-24,True,False,3.6,45.0,False
4190,45,0.5,3560.84,Curitiba - PR,Uber/99,2024-09-12,True,False,3.3,45.0,False
4191,29,9.2,7429.94,Salvador - BA,Uber/99,2024-07-27,True,True,4.5,37.0,False
4192,35,11.1,1947.81,Brasília - DF,Uber/99,2024-06-17,True,False,4.5,43.0,False
4193,29,6.1,3857.55,Belo Horizonte - MG,Executivo,2024-04-27,True,False,4.2,41.0,True
4194,24,2.0,6888.31,Curitiba - PR,Turismo,2024-10-26,True,False,4.8,44.0,False
4195,36,1.8,1500.0,São Paulo - SP,Executivo,2024-12-20,True,True,3.1,42.0,False
4196,33,0.7,4401.4,São Paulo - SP,Uber/99,2024-07-06,True,False,3.1,29.0,True
4197,47,0.5,12000.0,Rio de Janeiro - RJ,Executivo,2024-10-10,True,False,4.3,33.0,True
4198,25,4.0,3689.39,São Paulo - SP,Uber/99,2024-10-22,True,False,4.7,25.0,True
4199,54,2.4,4529.84,São Paulo - SP,Delivery,2024-03-14,True,False,4.4,46.0,True
4200,36,0.8,3794.66,São Paulo - SP,Uber/99,2024-08-17,True,False,3.4,37.0,False
4201,31,0.5,2042.43,Salvador - BA,Uber/99,2024-06-01,True,False,4.4,47.0,False
4202,43,3.0,1536.99,Belo Horizonte - MG,Uber/99,2024-10-19,True,False,3.0,49.0,False
4203,31,3.5,3279.63,Brasília - DF,Uber/99,2024-11-11,True,False,5.0,35.0,False
4204,23,7.7,4338.7,Salvador - BA,Uber/99,2024-01-25,True,False,4.6,59.0,False
4205,28,3.0,7592.69,Rio de Janeiro - RJ,Uber/99,2024-06-30,True,False,5.0,35.0,True
4206,30,0.9,12000.0,São Paulo - SP,Uber/99,2024-09-05,True,False,3.8,40.0,False
4207,27,2.4,3625.56,Belo Horizonte - MG,Uber/99,2024-11-08,True,False,3.8,63.0,False
4208,30,2.8,5060.26,São Paulo - SP,Delivery,2024-12-05,True,False,5.0,50.0,True
4209,29,0.9,3782.83,São Paulo - SP,Delivery,2024-10-12,True,True,4.2,28.0,False
4210,43,1.9,10471.4,Belo Horizonte - MG,Uber/99,2024-04-05,True,False,3.8,46.0,False
4211,42,0.6,4915.54,Rio de Janeiro - RJ,Uber/99,2024-05-23,True,True,4.4,62.0,True
4212,33,0.6,6854.49,Brasília - DF,Uber/99,2024-05-10,True,False,3.7,42.0,False
4213,31,7.1,1500.0,Rio de Janeiro - RJ,Uber/99,2024-11-16,True,False,4.5,50.0,False
4214,25,0.5,2634.03,Brasília - DF,Uber/99,2024-04-07,True,False,3.7,51.0,False
4215,41,0.5,2095.77,São Paulo - SP,Delivery,2024-06-13,True,False,5.0,37.0,False
4216,21,4.9,12000.0,Belo Horizonte - MG,Uber/99,2024-04-24,True,False,3.9,41.0,False
4217,34,0.5,11177.36,São Paulo - SP,Uber/99,2024-03-13,True,False,5.0,37.0,True
4218,29,4.8,5273.07,São Paulo - SP,Executivo,2024-10-01,True,False,5.0,39.0,True
4219,44,5.9,3968.1,Belo Horizonte - MG,Executivo,2024-10-14,True,False,4.3,43.0,False
4220,46,7.0,4149.45,Salvador - BA,Uber/99,2024-04-01,True,False,4.2,31.0,False
4221,22,6.3,2651.09,São Paulo - SP,Delivery,2024-06-19,True,True,5.0,40.0,False
4222,28,2.1,6755.07,Rio de Janeiro - RJ,Delivery,2024-04-10,True,False,3.6,45.0,False
4223,28,1.4,1500.0,São Paulo - SP,Uber/99,2024-11-22,True,False,4.4,54.0,False
4224,54,12.6,2544.84,Rio de Janeiro - RJ,Uber/99,2024-02-27,True,False,4.7,45.0,True
4225,55,2.1,2906.96,Brasília - DF,Uber/99,2024-05-10,True,False,4.9,57.0,True
4226,46,1.9,2254.87,Rio de Janeiro - RJ,Uber/99,2024-02-05,True,False,3.2,46.0,True
4227,40,10.9,2478.63,São Paulo - SP,Delivery,2024-07-13,True,False,3.6,22.0,True
4228,36,3.7,3591.0,São Paulo - SP,Uber/99,2024-04-27,True,False,3.3,42.0,False
4229,26,0.9,6310.44,Curitiba - PR,Uber/99,2024-01-05,True,False,4.4,39.0,False
4230,24,2.7,12000.0,Salvador - BA,Uber/99,2024-01-27,True,False,3.8,39.0,True
4231,52,0.6,1500.0,Salvador - BA,Uber/99,2024-12-28,True,False,5.0,56.0,False
4232,31,1.3,3326.18,Belo Horizonte - MG,Uber/99,2024-11-10,True,False,4.9,52.0,True
4233,25,3.0,7348.16,São Paulo - SP,Uber/99,2024-04-30,True,True,4.8,25.0,True
4234,49,1.2,4135.62,São Paulo - SP,Delivery,2024-03-01,True,False,4.1,25.0,False
4235,26,1.0,3077.76,São Paulo - SP,Executivo,2024-05-03,True,False,4.9,63.0,False
4236,31,0.5,5925.05,Belo Horizonte - MG,Uber/99,2024-06-24,True,False,4.0,62.0,False
4237,23,0.5,10323.1,Brasília - DF,Uber/99,2024-03-29,True,False,4.6,56.0,True
4238,32,0.5,4040.47,Belo Horizonte - MG,Uber/99,2024-10-31,True,True,4.5,56.0,False
4239,36,4.3,4361.63,Belo Horizonte - MG,Uber/99,2024-06-22,True,False,5.0,46.0,True
4240,55,1.1,1500.0,Brasília - DF,Uber/99,2024-02-21,True,False,4.8,43.0,False
